bbox_label,category,latitude,longitude,tags
35.0_-81.0,crossing,35.2361729,-80.7382287,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2280622,-80.7461509,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2293862,-80.7431551,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2306737,-80.7412861,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2313017,-80.7403820,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2310522,-80.7407009,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2324692,-80.7388507,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2319199,-80.7395210,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2315648,-80.7400012,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2325313,-80.7390289,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2326904,-80.7379678,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2339079,-80.7386267,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2343175,-80.7384886,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2356137,-80.7378412,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2357329,-80.7380404,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2409709,-80.7441797,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2397292,-80.7453182,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2387407,-80.7457312,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2386879,-80.7458093,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2396939,-80.7436131,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2389466,-80.7433440,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2377440,-80.7458896,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2405813,-80.7476488,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2375642,-80.7429703,"{'crossing': 'traffic_signals', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2374631,-80.7431374,"{'crossing': 'traffic_signals', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2374306,-80.7428504,"{'crossing': 'traffic_signals', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2372997,-80.7430103,"{'crossing': 'traffic_signals', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2369942,-80.7401174,"{'crossing': 'uncontrolled', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2371564,-80.7413473,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2372059,-80.7417811,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2372787,-80.7424305,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2369336,-80.7394218,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2367343,-80.7430027,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2362796,-80.7430812,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2355698,-80.7431993,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2375144,-80.7448515,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2369847,-80.7466758,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2389370,-80.7478706,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2397328,-80.7485340,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2399063,-80.7485339,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2405300,-80.7491944,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2412702,-80.7497912,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2424417,-80.7508316,"{'crossing': 'uncontrolled', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2424383,-80.7506502,"{'crossing': 'traffic_signals', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2431272,-80.7513603,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2442585,-80.7522929,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2452912,-80.7525897,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2459330,-80.7525976,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2464310,-80.7525971,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2450816,-80.7531145,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2450747,-80.7531024,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2452444,-80.7532410,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2457534,-80.7534637,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2464059,-80.7523775,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2455487,-80.7523489,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2455266,-80.7521568,"{'crossing': 'uncontrolled', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2456043,-80.7521640,"{'crossing': 'uncontrolled', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2448029,-80.7523112,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2445001,-80.7521643,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2438201,-80.7516731,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2439703,-80.7517992,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2429126,-80.7508786,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2401569,-80.7486060,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2375553,-80.7456923,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2125214,-80.8224158,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2134639,-80.8225842,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2133528,-80.8227178,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2306215,-80.8392521,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2304873,-80.8390992,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2299512,-80.8402004,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2160611,-80.8563504,"{'crossing': 'traffic_signals', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2161730,-80.8562945,"{'crossing': 'traffic_signals', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2161938,-80.8560949,"{'crossing': 'traffic_signals', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2159661,-80.8561998,"{'crossing': 'traffic_signals', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2167461,-80.8556734,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2502371,-80.9272169,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.1702048,-80.8504547,{'highway': 'crossing'}
35.0_-81.0,crossing,35.1709594,-80.8460411,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2753186,-80.9463813,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2565444,-80.9271547,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2580629,-80.9268980,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2555094,-80.9273137,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2530338,-80.9277916,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2473100,-80.9296012,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2477186,-80.9271890,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2458712,-80.9272134,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2486474,-80.9271713,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2459638,-80.9299913,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2748982,-80.9508644,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2749341,-80.9509482,"{'crossing': 'uncontrolled', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2789697,-80.9540499,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2772662,-80.9511194,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2763443,-80.9507389,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2794071,-80.9553285,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2779203,-80.9494033,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2783565,-80.9477942,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2777922,-80.9460971,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2780931,-80.9620932,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2789347,-80.9623757,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2784394,-80.9618186,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2785634,-80.9616733,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2787007,-80.9608609,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2830831,-80.9602183,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2829855,-80.9601612,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2819715,-80.9601072,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2819064,-80.9599979,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2818184,-80.9600662,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2788323,-80.9590668,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2787555,-80.9591313,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2802444,-80.9586027,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2802861,-80.9593885,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2804030,-80.9594791,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2813890,-80.9624785,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2814256,-80.9625571,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2813111,-80.9626135,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2812930,-80.9625150,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2793333,-80.9610740,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2794310,-80.9610252,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2792160,-80.9619154,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2792929,-80.9618697,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2792606,-80.9617434,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2313733,-80.7668237,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.0721483,-80.8400989,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.0719775,-80.8388457,"{'crossing': 'uncontrolled', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.0719042,-80.8377363,"{'crossing': 'uncontrolled', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.0719782,-80.8374597,"{'crossing': 'uncontrolled', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.0718957,-80.8381379,"{'crossing': 'uncontrolled', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.0717098,-80.8377622,{'highway': 'crossing'}
35.0_-81.0,crossing,35.0704542,-80.8389485,"{'crossing': 'uncontrolled', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.0699170,-80.8390189,"{'crossing': 'uncontrolled', 'highway': 'crossing'}"
35.0_-81.0,traffic_signals,35.0690186,-80.8398245,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,crossing,35.0688509,-80.8400675,"{'crossing': 'traffic_signals', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.0689031,-80.8397166,"{'crossing': 'traffic_signals', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.0690494,-80.8396723,"{'crossing': 'traffic_signals', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.0691267,-80.8397444,"{'crossing': 'traffic_signals', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.0691246,-80.8399179,"{'crossing': 'traffic_signals', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.0690550,-80.8400239,"{'crossing': 'traffic_signals', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.0699369,-80.8389100,"{'crossing': 'uncontrolled', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.0688383,-80.8398279,"{'crossing': 'traffic_signals', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2154293,-80.9199101,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2154093,-80.9192873,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2152264,-80.9191456,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2150547,-80.9190146,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2148984,-80.9193099,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2150661,-80.9194415,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2152556,-80.9195799,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2153307,-80.9194370,{'highway': 'crossing'}
35.0_-81.0,crossing,35.0154598,-80.7645862,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.0115250,-80.7659187,"{'crossing': 'uncontrolled', 'highway': 'crossing'}"
35.0_-81.0,traffic_signals,35.0115506,-80.7659117,"{'highway': 'traffic_signals', 'traffic_signals': 'signal', 'traffic_signals:direction': 'forward'}"
35.0_-81.0,traffic_signals,35.0111105,-80.7658414,"{'highway': 'traffic_signals', 'traffic_signals': 'signal', 'traffic_signals:direction': 'forward'}"
35.0_-81.0,traffic_signals,35.0111268,-80.7659268,"{'highway': 'traffic_signals', 'traffic_signals': 'signal', 'traffic_signals:direction': 'forward'}"
35.0_-81.0,crossing,35.0111576,-80.7659199,"{'crossing': 'uncontrolled', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.0114439,-80.7660623,"{'crossing': 'uncontrolled', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.0112911,-80.7660988,"{'crossing': 'uncontrolled', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.0190141,-80.7637980,"{'crossing': 'uncontrolled', 'highway': 'crossing'}"
35.0_-81.0,traffic_signals,35.0188977,-80.7636114,"{'highway': 'traffic_signals', 'traffic_signals': 'signal', 'traffic_signals:direction': 'forward'}"
35.0_-81.0,traffic_signals,35.0192221,-80.7636548,"{'highway': 'traffic_signals', 'traffic_signals': 'signal', 'traffic_signals:direction': 'forward'}"
35.0_-81.0,crossing,35.1603300,-80.8116850,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2245157,-80.9619071,"{'crossing': 'uncontrolled', 'highway': 'crossing', 'tactile_paving': 'no'}"
35.0_-81.0,crossing,35.2245007,-80.9621632,"{'crossing': 'uncontrolled', 'highway': 'crossing', 'tactile_paving': 'no'}"
35.0_-81.0,crossing,35.2248856,-80.9619399,"{'crossing': 'uncontrolled', 'highway': 'crossing', 'tactile_paving': 'no'}"
35.0_-81.0,crossing,35.2248706,-80.9621959,"{'crossing': 'uncontrolled', 'highway': 'crossing', 'tactile_paving': 'no'}"
35.0_-81.0,crossing,35.3615812,-80.7119000,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.3622980,-80.7141641,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.3615552,-80.7148190,"{'crossing': 'uncontrolled', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.3608904,-80.7133447,"{'crossing': 'uncontrolled', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.3634270,-80.7130666,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.3632505,-80.7130319,"{'crossing': 'uncontrolled', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.3645767,-80.7119505,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.3654526,-80.7110022,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.3659448,-80.7118929,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.3660044,-80.7119884,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.3662599,-80.7123559,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.3661758,-80.7119053,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.3712559,-80.6878326,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.3713522,-80.6878042,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.3718706,-80.6871753,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.3717356,-80.6872192,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.3717379,-80.6870430,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.3718684,-80.6870350,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.3723215,-80.6847598,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.3724565,-80.6848294,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.3726240,-80.6847349,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.3737059,-80.6863695,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.3736914,-80.6862298,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.3735577,-80.6862156,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.3735923,-80.6863817,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.3746175,-80.6874179,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.3744566,-80.6874518,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.3745291,-80.6873420,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.3758826,-80.6898893,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.3763017,-80.6905574,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.3697392,-80.6898860,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.3654550,-80.7069884,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.4351431,-80.7641933,"{'crossing': 'traffic_signals', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.4349842,-80.7642707,"{'crossing': 'traffic_signals', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.4350080,-80.7639437,"{'crossing': 'traffic_signals', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.4351084,-80.7640160,"{'crossing': 'traffic_signals', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.4348750,-80.7640194,"{'crossing': 'traffic_signals', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2535153,-80.7056742,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2540981,-80.7018549,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2544687,-80.7094325,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2528572,-80.7095857,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2527878,-80.7095163,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2527264,-80.7095964,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2674217,-80.7269057,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2689442,-80.7254398,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2746898,-80.7204383,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2753735,-80.7194905,"{'crossing': 'uncontrolled', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2753052,-80.7193826,"{'crossing': 'traffic_signals', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2668909,-80.7288093,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2668654,-80.7289276,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2554293,-80.6899725,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2544882,-80.6903246,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2543589,-80.6921350,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2536771,-80.6902303,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2565281,-80.6898307,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2565586,-80.6894492,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2536554,-80.6897943,"{'crossing': 'unmarked', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2536264,-80.6901519,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2535545,-80.6902152,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2536133,-80.6903081,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2521849,-80.6900589,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2521599,-80.6896048,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2536792,-80.6894840,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2558832,-80.6892860,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2557525,-80.6892707,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2537064,-80.6891077,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2536489,-80.6890236,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2537743,-80.6890383,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2553771,-80.6916157,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2563981,-80.6923688,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2565989,-80.6920658,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2561938,-80.6932851,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2564367,-80.6924712,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2553407,-80.6920731,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2552606,-80.6921342,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
